step,loss,learning_rate,elapsed_s
664,2.020110,2.99e-04,6638.1
665,2.043956,2.99e-04,6648.4
666,1.981318,2.99e-04,6658.7
667,2.046150,2.99e-04,6669.0
668,1.959172,2.99e-04,6679.5
669,2.015322,2.99e-04,6689.7
670,2.017448,2.99e-04,6699.6
671,1.952870,2.99e-04,6709.7
672,2.011670,2.99e-04,6719.5
673,2.061097,2.99e-04,6729.2
674,1.985842,2.99e-04,6739.7
675,2.029833,2.99e-04,6749.6
676,2.046965,2.99e-04,6759.4
677,2.025610,2.99e-04,6769.5
678,2.032704,2.99e-04,6779.3
679,2.005136,2.99e-04,6789.1
680,1.997826,2.99e-04,6799.3
681,2.126041,2.99e-04,6809.0
682,2.000345,2.99e-04,6818.9
683,1.991936,2.99e-04,6829.1
684,2.043533,2.99e-04,6838.7
685,1.980986,2.99e-04,6848.3
686,2.025843,2.99e-04,6858.0
687,2.061502,2.99e-04,6867.7
688,2.030384,2.99e-04,6877.4
689,1.849058,2.99e-04,6887.2
690,2.077862,2.99e-04,6896.9
691,2.004287,2.99e-04,6906.7
692,2.036206,2.99e-04,6916.5
693,2.065228,2.99e-04,6926.2
694,1.968418,2.99e-04,6936.0
695,1.987503,2.99e-04,6945.7
696,1.983190,2.99e-04,6955.4
697,1.891179,2.99e-04,6965.2
698,2.031891,2.99e-04,6975.0
699,2.029013,2.99e-04,6984.6
700,2.068756,2.99e-04,6994.4
701,2.006008,2.99e-04,7004.1
702,1.997507,2.99e-04,7013.9
703,2.030295,2.99e-04,7023.7
704,2.066353,2.98e-04,7033.4
705,2.053541,2.98e-04,7043.1
706,2.021286,2.98e-04,7053.0
707,1.969520,2.98e-04,7062.7
708,2.038713,2.98e-04,7072.5
709,2.006355,2.98e-04,7082.3
710,2.022393,2.98e-04,7092.1
711,2.036424,2.98e-04,7101.8
712,2.044869,2.98e-04,7111.6
713,2.022430,2.98e-04,7121.4
714,1.974737,2.98e-04,7131.1
715,2.042348,2.98e-04,7140.9
716,2.028194,2.98e-04,7150.5
717,2.095751,2.98e-04,7160.3
718,1.994822,2.98e-04,7170.1
719,1.895705,2.98e-04,7179.8
720,1.932242,2.98e-04,7189.5
721,1.891785,2.98e-04,7199.3
722,1.952829,2.98e-04,7209.0
723,2.022276,2.98e-04,7218.8
724,2.076930,2.98e-04,7228.5
725,1.909419,2.98e-04,7238.2
726,1.909471,2.98e-04,7248.0
727,2.120080,2.98e-04,7257.8
728,2.056144,2.98e-04,7267.4
729,2.035162,2.98e-04,7277.2
730,1.967069,2.98e-04,7287.0
731,1.975643,2.98e-04,7296.7
732,1.990377,2.98e-04,7306.5
733,2.059843,2.98e-04,7316.3
734,2.034753,2.98e-04,7326.0
735,2.038843,2.98e-04,7335.7
736,2.018767,2.98e-04,7345.5
737,1.994087,2.98e-04,7355.2
738,2.053191,2.98e-04,7365.0
