step,loss,learning_rate,elapsed_s
404,1.682000,7.76e-05,986.0
405,1.988900,7.78e-05,988.4
406,1.407900,7.80e-05,990.9
407,1.809000,7.82e-05,993.3
408,1.572600,7.84e-05,995.7
409,1.785000,7.86e-05,998.2
410,1.641300,7.87e-05,1000.6
411,1.800500,7.89e-05,1003.1
412,1.577600,7.91e-05,1005.5
413,1.893600,7.93e-05,1007.9
414,1.575400,7.95e-05,1010.4
415,1.738000,7.97e-05,1012.8
416,1.703000,7.99e-05,1015.2
417,1.671900,8.01e-05,1017.7
418,1.850700,8.03e-05,1020.1
419,1.614200,8.05e-05,1022.5
420,1.569000,8.07e-05,1024.9
421,1.805800,8.09e-05,1027.4
422,1.629000,8.10e-05,1029.8
423,1.647500,8.12e-05,1032.3
424,1.801400,8.14e-05,1034.7
425,1.677300,8.16e-05,1037.1
426,1.809000,8.18e-05,1039.6
427,1.510800,8.20e-05,1042.0
428,1.679100,8.22e-05,1044.4
429,1.788600,8.24e-05,1046.8
430,1.922400,8.26e-05,1049.3
431,1.293100,8.28e-05,1051.7
432,1.926400,8.30e-05,1054.1
433,1.701300,8.32e-05,1056.6
434,1.975300,8.34e-05,1059.0
435,1.720800,8.35e-05,1061.5
436,1.773400,8.37e-05,1063.9
437,1.979200,8.39e-05,1066.3
438,1.497700,8.41e-05,1068.7
439,2.215900,8.43e-05,1071.2
440,1.445200,8.45e-05,1073.6
441,2.006600,8.47e-05,1076.0
442,1.613000,8.49e-05,1078.5
443,1.929200,8.51e-05,1080.9
444,1.569000,8.53e-05,1083.4
445,1.949700,8.55e-05,1085.8
446,1.814500,8.57e-05,1088.2
447,1.548200,8.59e-05,1090.7
448,1.601500,8.60e-05,1093.1
449,1.932000,8.62e-05,1095.5
450,1.558600,8.64e-05,1098.0
451,1.563100,8.66e-05,1100.4
452,1.977500,8.68e-05,1102.8
453,1.935400,8.70e-05,1105.3
454,1.382900,8.72e-05,1107.9
455,1.996600,8.74e-05,1110.3
456,1.665700,8.76e-05,1112.8
457,1.865800,8.78e-05,1115.2
458,1.794200,8.80e-05,1117.6
459,1.899900,8.82e-05,1120.1
460,1.626100,8.83e-05,1122.5
461,1.634400,8.85e-05,1124.9
462,1.877000,8.87e-05,1127.4
463,1.464900,8.89e-05,1129.8
464,1.957400,8.91e-05,1132.2
465,2.000100,8.93e-05,1134.7
466,1.656500,8.95e-05,1137.1
467,1.849600,8.97e-05,1139.6
468,1.690700,8.99e-05,1142.0
469,1.917800,9.01e-05,1144.4
470,1.716400,9.03e-05,1146.9
471,1.744700,9.05e-05,1149.3
472,1.290100,9.07e-05,1151.7
473,2.148400,9.08e-05,1154.2
474,1.717300,9.10e-05,1156.6
475,1.851400,9.12e-05,1159.0
