step,loss,learning_rate,elapsed_s
1446,1.772192,8.18e-07,21390.0
1447,1.827954,7.89e-07,21404.5
1448,1.875547,7.60e-07,21419.0
1449,1.791126,7.31e-07,21433.3
1450,1.741887,7.03e-07,21447.9
1451,1.845253,6.76e-07,21462.5
1452,1.870536,6.49e-07,21477.1
1453,1.889432,6.23e-07,21491.7
1454,1.919260,5.98e-07,21506.2
1455,1.942240,5.72e-07,21521.4
1456,1.930044,5.48e-07,21536.0
1457,1.796489,5.24e-07,21550.7
1458,1.835291,5.00e-07,21565.5
1459,1.633355,4.77e-07,21580.3
1460,2.004366,4.55e-07,21595.1
1461,1.717253,4.33e-07,21609.5
1462,1.869612,4.12e-07,21624.2
1463,1.954549,3.91e-07,21638.8
1464,1.821448,3.70e-07,21653.4
1465,1.970069,3.51e-07,21667.8
1466,1.806657,3.32e-07,21682.8
1467,2.024357,3.13e-07,21697.6
1468,1.853637,2.95e-07,21712.4
1469,1.923713,2.77e-07,21726.8
1470,1.795979,2.60e-07,21741.3
1471,1.766755,2.44e-07,21755.8
1472,1.918057,2.28e-07,21770.4
1473,1.927101,2.12e-07,21784.9
1474,1.776303,1.97e-07,21799.5
1475,1.810087,1.83e-07,21814.1
1476,2.037253,1.69e-07,21828.7
1477,1.870018,1.56e-07,21843.3
1478,1.856133,1.43e-07,21858.0
1479,1.948689,1.31e-07,21872.7
1480,1.898677,1.19e-07,21887.2
1481,1.731413,1.08e-07,21902.0
1482,1.844457,9.77e-08,21916.6
1483,2.059461,8.77e-08,21931.3
1484,1.958474,7.82e-08,21945.9
1485,2.010473,6.93e-08,21960.5
1486,1.939714,6.09e-08,21975.6
1487,1.747892,5.31e-08,21990.7
1488,1.689615,4.58e-08,22005.4
1489,1.856830,3.90e-08,22020.1
1490,2.012799,3.28e-08,22034.7
1491,1.704250,2.71e-08,22050.0
1492,1.972300,2.19e-08,22064.7
1493,1.865953,1.73e-08,22079.4
1494,1.848567,1.33e-08,22094.0
1495,1.755177,9.75e-09,22108.5
1496,1.967718,6.77e-09,22123.5
1497,1.839605,4.33e-09,22139.0
1498,1.769830,2.44e-09,22153.8
1499,1.792067,1.08e-09,22168.9
1500,1.845546,2.71e-10,22183.4
